Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [1236]
[1235]   0.0    0.00    0.00      28         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [1235]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [1244]
[1236]   0.0    0.00    0.00      28         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [1236]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [1235]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [1234]
-----------------------------------------------
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~_Vector_base() [1239]
[1237]   0.0    0.00    0.00      28         std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::~_Vector_impl() [1237]
                0.00    0.00      28/38          std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::~allocator() [1154]
-----------------------------------------------
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~_Vector_base() [1239]
[1238]   0.0    0.00    0.00      28         std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_M_deallocate(std::__cxx11::regex_traits<char>::_RegexMask*, unsigned long) [1238]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~vector() [1245]
[1239]   0.0    0.00    0.00      28         std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~_Vector_base() [1239]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_M_deallocate(std::__cxx11::regex_traits<char>::_RegexMask*, unsigned long) [1238]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::~_Vector_impl() [1237]
-----------------------------------------------
                0.00    0.00      28/28          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~_Vector_base() [1242]
[1240]   0.0    0.00    0.00      28         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl::~_Vector_impl() [1240]
                0.00    0.00      28/38          std::allocator<std::pair<char, char> >::~allocator() [1155]
-----------------------------------------------
                0.00    0.00      28/28          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~_Vector_base() [1242]
[1241]   0.0    0.00    0.00      28         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_deallocate(std::pair<char, char>*, unsigned long) [1241]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~vector() [1246]
[1242]   0.0    0.00    0.00      28         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~_Vector_base() [1242]
                0.00    0.00      28/28          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_deallocate(std::pair<char, char>*, unsigned long) [1241]
                0.00    0.00      28/28          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_Vector_impl::~_Vector_impl() [1240]
-----------------------------------------------
                0.00    0.00       2/28          std::deque<action, std::allocator<action> >::~deque() [712]
                0.00    0.00      26/28          std::deque<action, std::allocator<action> >::back() [813]
[1243]   0.0    0.00    0.00      28         std::deque<action, std::allocator<action> >::end() [1243]
                0.00    0.00      28/36          std::_Deque_iterator<action, action&, action*>::_Deque_iterator(std::_Deque_iterator<action, action&, action*> const&) [1171]
-----------------------------------------------
                0.00    0.00      28/28          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [706]
[1244]   0.0    0.00    0.00      28         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [1244]
                0.00    0.00      28/50          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [1109]
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1250]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [1236]
-----------------------------------------------
                0.00    0.00      28/28          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [706]
[1245]   0.0    0.00    0.00      28         std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~vector() [1245]
                0.00    0.00      28/50          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_M_get_Tp_allocator() [1110]
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>&) [1252]
                0.00    0.00      28/28          std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~_Vector_base() [1239]
-----------------------------------------------
                0.00    0.00      28/28          std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [706]
[1246]   0.0    0.00    0.00      28         std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~vector() [1246]
                0.00    0.00      28/50          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_get_Tp_allocator() [1111]
                0.00    0.00      28/28          void std::_Destroy<std::pair<char, char>*, std::pair<char, char> >(std::pair<char, char>*, std::pair<char, char>*, std::allocator<std::pair<char, char> >&) [1254]
                0.00    0.00      28/28          std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~_Vector_base() [1242]
-----------------------------------------------
                0.00    0.00      28/28          std::__detail::_Scanner<char>::_M_advance() [1223]
[1247]   0.0    0.00    0.00      28         std::__detail::_Scanner<char>::_M_scan_normal() [1247]
                0.00    0.00      34/50          std::ctype<char>::narrow(char, char) const [1108]
                0.00    0.00      10/10          std::__detail::_ScannerBase::_M_is_basic() const [1382]
                0.00    0.00      10/10          std::__detail::_Scanner<char>::_M_eat_escape_ecma() [1412]
                0.00    0.00       6/12          std::__detail::_ScannerBase::_M_is_ecma() const [1330]
                0.00    0.00       4/138         std::regex_constants::operator&(std::regex_constants::syntax_option_type, std::regex_constants::syntax_option_type) [1022]
-----------------------------------------------
                0.00    0.00       2/28          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [176]
                0.00    0.00       2/28          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [740]
                0.00    0.00       4/28          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() [743]
                0.00    0.00       6/28          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [179]
                0.00    0.00       6/28          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [182]
                0.00    0.00       8/28          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [736]
[1248]   0.0    0.00    0.00      28         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_StateSeq(std::__detail::_NFA<std::__cxx11::regex_traits<char> >&, long) [1248]
-----------------------------------------------
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1250]
[1249]   0.0    0.00    0.00      28         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1249]
                0.00    0.00      28/28          void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1231]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [1244]
[1250]   0.0    0.00    0.00      28         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1250]
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1249]
-----------------------------------------------
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>&) [1252]
[1251]   0.0    0.00    0.00      28         void std::_Destroy<std::__cxx11::regex_traits<char>::_RegexMask*>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*) [1251]
                0.00    0.00      28/28          void std::_Destroy_aux<true>::__destroy<std::__cxx11::regex_traits<char>::_RegexMask*>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*) [1232]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::~vector() [1245]
[1252]   0.0    0.00    0.00      28         void std::_Destroy<std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>&) [1252]
                0.00    0.00      28/28          void std::_Destroy<std::__cxx11::regex_traits<char>::_RegexMask*>(std::__cxx11::regex_traits<char>::_RegexMask*, std::__cxx11::regex_traits<char>::_RegexMask*) [1251]
-----------------------------------------------
                0.00    0.00      28/28          void std::_Destroy<std::pair<char, char>*, std::pair<char, char> >(std::pair<char, char>*, std::pair<char, char>*, std::allocator<std::pair<char, char> >&) [1254]
[1253]   0.0    0.00    0.00      28         void std::_Destroy<std::pair<char, char>*>(std::pair<char, char>*, std::pair<char, char>*) [1253]
                0.00    0.00      28/28          void std::_Destroy_aux<true>::__destroy<std::pair<char, char>*>(std::pair<char, char>*, std::pair<char, char>*) [1233]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::~vector() [1246]
[1254]   0.0    0.00    0.00      28         void std::_Destroy<std::pair<char, char>*, std::pair<char, char> >(std::pair<char, char>*, std::pair<char, char>*, std::allocator<std::pair<char, char> >&) [1254]
                0.00    0.00      28/28          void std::_Destroy<std::pair<char, char>*>(std::pair<char, char>*, std::pair<char, char>*) [1253]
-----------------------------------------------
                0.00    0.00      27/27          write_actions(char*, std::vector<action, std::allocator<action> >&) [1767]
[1255]   0.0    0.00    0.00      27         bool __gnu_cxx::operator!=<action*, std::vector<action, std::allocator<action> > >(__gnu_cxx::__normal_iterator<action*, std::vector<action, std::allocator<action> > > const&, __gnu_cxx::__normal_iterator<action*, std::vector<action, std::allocator<action> > > const&) [1255]
                0.00    0.00      54/54          __gnu_cxx::__normal_iterator<action*, std::vector<action, std::allocator<action> > >::base() const [1103]
-----------------------------------------------
                0.00    0.00      27/27          std::stack<action, std::deque<action, std::allocator<action> > >::empty() const [1257]
[1256]   0.0    0.00    0.00      27         std::deque<action, std::allocator<action> >::empty() const [1256]
                0.00    0.00      27/27          bool std::operator==<action, action&, action*>(std::_Deque_iterator<action, action&, action*> const&, std::_Deque_iterator<action, action&, action*> const&) [1258]
-----------------------------------------------
                0.00    0.00      27/27          track_actions(node*, std::vector<action, std::allocator<action> >&) [496]
[1257]   0.0    0.00    0.00      27         std::stack<action, std::deque<action, std::allocator<action> > >::empty() const [1257]
                0.00    0.00      27/27          std::deque<action, std::allocator<action> >::empty() const [1256]
-----------------------------------------------
                0.00    0.00      27/27          std::deque<action, std::allocator<action> >::empty() const [1256]
[1258]   0.0    0.00    0.00      27         bool std::operator==<action, action&, action*>(std::_Deque_iterator<action, action&, action*> const&, std::_Deque_iterator<action, action&, action*> const&) [1258]
-----------------------------------------------
                0.00    0.00      26/26          write_actions(char*, std::vector<action, std::allocator<action> >&) [1767]
[1259]   0.0    0.00    0.00      26         __gnu_cxx::__normal_iterator<action*, std::vector<action, std::allocator<action> > >::operator++() [1259]
-----------------------------------------------
                0.00    0.00      26/26          write_actions(char*, std::vector<action, std::allocator<action> >&) [1767]
[1260]   0.0    0.00    0.00      26         __gnu_cxx::__normal_iterator<action*, std::vector<action, std::allocator<action> > >::operator*() const [1260]
-----------------------------------------------
                0.00    0.00      26/26          std::deque<action, std::allocator<action> >::back() [813]
[1261]   0.0    0.00    0.00      26         std::_Deque_iterator<action, action&, action*>::operator*() const [1261]
-----------------------------------------------
                0.00    0.00       2/26          std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::~vector() [759]
                0.00    0.00      24/26          void std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_M_emplace_back_aux<std::__detail::_State<std::__cxx11::regex_traits<char> > >(std::__detail::_State<std::__cxx11::regex_traits<char> >&&) [685]
[1262]   0.0    0.00    0.00      26         std::_Vector_base<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_M_get_Tp_allocator() [1262]
-----------------------------------------------
                0.00    0.00      26/26          write_actions(char*, std::vector<action, std::allocator<action> >&) [1767]
[1263]   0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >::end() [1263]
                0.00    0.00      26/52          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [1106]
-----------------------------------------------
                0.00    0.00      26/26          write_actions(char*, std::vector<action, std::allocator<action> >&) [1767]
[1264]   0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >::begin() [1264]
                0.00    0.00      26/52          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [1106]
-----------------------------------------------
                0.00    0.00       2/26          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [176]
                0.00    0.00       2/26          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [740]
                0.00    0.00       6/26          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [179]
                0.00    0.00      16/26          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [736]
[1265]   0.0    0.00    0.00      26         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_append(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [1265]
                0.00    0.00      26/104         std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::operator[](unsigned long) [1038]
-----------------------------------------------
                0.00    0.00      25/25          std::vector<char, std::allocator<char> >::vector(std::initializer_list<char>, std::allocator<char> const&) [192]
[1266]   0.0    0.00    0.00      25         std::initializer_list<char>::end() const [1266]
                0.00    0.00      25/50          std::initializer_list<char>::begin() const [1107]
                0.00    0.00      25/25          std::initializer_list<char>::size() const [1267]
-----------------------------------------------
                0.00    0.00      25/25          std::initializer_list<char>::end() const [1266]
[1267]   0.0    0.00    0.00      25         std::initializer_list<char>::size() const [1267]
-----------------------------------------------
                0.00    0.00      25/25          std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [413]
[1268]   0.0    0.00    0.00      25         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [1268]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<condition> >::deallocate(std::allocator<condition>&, condition*, unsigned long) [1279]
[1269]   0.0    0.00    0.00      24         __gnu_cxx::new_allocator<condition>::deallocate(condition*, unsigned long) [1269]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<condition> >::allocate(std::allocator<condition>&, unsigned long) [1280]
[1270]   0.0    0.00    0.00      24         __gnu_cxx::new_allocator<condition>::allocate(unsigned long, void const*) [1270]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<condition>::max_size() const [1271]
-----------------------------------------------
                0.00    0.00      24/24          __gnu_cxx::new_allocator<condition>::allocate(unsigned long, void const*) [1270]
[1271]   0.0    0.00    0.00      24         __gnu_cxx::new_allocator<condition>::max_size() const [1271]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::max_size() const [1273]
[1272]   0.0    0.00    0.00      24         std::_Vector_base<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_M_get_Tp_allocator() const [1272]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_M_check_len(unsigned long, char const*) const [808]
[1273]   0.0    0.00    0.00      24         std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::max_size() const [1273]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::max_size(std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > const&) [1281]
                0.00    0.00      24/24          std::_Vector_base<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_M_get_Tp_allocator() const [1272]
-----------------------------------------------
                0.00    0.00       8/24          void std::vector<condition, std::allocator<condition> >::_M_range_initialize<condition const*>(condition const*, condition const*, std::forward_iterator_tag) [660]
                0.00    0.00      16/24          std::_Vector_base<condition, std::allocator<condition> >::_M_create_storage(unsigned long) [1313]
[1274]   0.0    0.00    0.00      24         std::_Vector_base<condition, std::allocator<condition> >::_M_allocate(unsigned long) [1274]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<condition> >::allocate(std::allocator<condition>&, unsigned long) [1280]
-----------------------------------------------
                0.00    0.00       8/24          std::_Vector_base<condition, std::allocator<condition> >::_Vector_base(std::allocator<condition> const&) [1443]
                0.00    0.00      16/24          std::_Vector_base<condition, std::allocator<condition> >::_Vector_base(unsigned long, std::allocator<condition> const&) [1314]
[1275]   0.0    0.00    0.00      24         std::_Vector_base<condition, std::allocator<condition> >::_Vector_impl::_Vector_impl(std::allocator<condition> const&) [1275]
                0.00    0.00      24/40          std::allocator<condition>::allocator(std::allocator<condition> const&) [1143]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::~_Vector_base() [1278]
[1276]   0.0    0.00    0.00      24         std::_Vector_base<condition, std::allocator<condition> >::_Vector_impl::~_Vector_impl() [1276]
                0.00    0.00      24/48          std::allocator<condition>::~allocator() [1116]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::~_Vector_base() [1278]
[1277]   0.0    0.00    0.00      24         std::_Vector_base<condition, std::allocator<condition> >::_M_deallocate(condition*, unsigned long) [1277]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<condition> >::deallocate(std::allocator<condition>&, condition*, unsigned long) [1279]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<condition, std::allocator<condition> >::~vector() [279]
[1278]   0.0    0.00    0.00      24         std::_Vector_base<condition, std::allocator<condition> >::~_Vector_base() [1278]
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::_M_deallocate(condition*, unsigned long) [1277]
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::_Vector_impl::~_Vector_impl() [1276]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::_M_deallocate(condition*, unsigned long) [1277]
[1279]   0.0    0.00    0.00      24         std::allocator_traits<std::allocator<condition> >::deallocate(std::allocator<condition>&, condition*, unsigned long) [1279]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<condition>::deallocate(condition*, unsigned long) [1269]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<condition, std::allocator<condition> >::_M_allocate(unsigned long) [1274]
[1280]   0.0    0.00    0.00      24         std::allocator_traits<std::allocator<condition> >::allocate(std::allocator<condition>&, unsigned long) [1280]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<condition>::allocate(unsigned long, void const*) [1270]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::max_size() const [1273]
[1281]   0.0    0.00    0.00      24         std::allocator_traits<std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::max_size(std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > const&) [1281]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::max_size() const [1170]
-----------------------------------------------
                0.00    0.00      24/24          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [179]
[1282]   0.0    0.00    0.00      24         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [1282]
                0.00    0.00      72/370         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [984]
-----------------------------------------------
                0.00    0.00      24/24          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_term() <cycle 1> [739]
[1283]   0.0    0.00    0.00      24         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [1283]
                0.00    0.00      96/370         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [984]
-----------------------------------------------
                0.00    0.00      24/24          std::__detail::_State<std::__cxx11::regex_traits<char> >* std::__uninitialized_move_if_noexcept_a<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >(std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >&) [711]
[1284]   0.0    0.00    0.00      24         std::__detail::_State<std::__cxx11::regex_traits<char> >* std::__make_move_if_noexcept_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >*>(std::__detail::_State<std::__cxx11::regex_traits<char> >*) [1284]
-----------------------------------------------
                0.00    0.00       6/24          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [182]
                0.00    0.00       6/24          std::function<bool (char)>::function<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>, void, void>(std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>) [829]
                0.00    0.00       6/24          std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_init_functor(std::_Any_data&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&&) [827]
                0.00    0.00       6/24          std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_init_functor(std::_Any_data&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&&, std::integral_constant<bool, false>) [828]
[1285]   0.0    0.00    0.00      24         std::remove_reference<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&>::type&& std::move<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&>(std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [1285]
-----------------------------------------------
